trade_id,strategy,trade_date,signal_ts,entry_ts,exit_ts,entry_time,expiry_date,entry_dte,lot_size,entry_spot,exit_spot,signal_vrp_var_act365,causal_vrp_percentile,gross_pnl_points,theoretical_max_loss_points,theoretical_max_profit_points,gross_return_on_max_loss,entry_vix_fallback_legs,exit_vix_fallback_legs,entry_stale_penalty_legs,exit_stale_penalty_legs,span_publication_time_proven,base_gross_pnl_rupees,base_entry_turnover_rupees,base_exit_turnover_rupees,base_total_turnover_rupees,base_entry_slippage_rupees,base_exit_slippage_rupees,base_total_slippage_rupees,base_total_charges_rupees,base_total_cost_rupees,base_net_pnl_rupees,base_margin_rupees,base_gross_return_on_margin,base_net_return_on_margin,base_cost_bps_of_turnover,base_span_scan_margin,base_span_elm_required,base_span_long_premium,base_span_slot,base_charge_brokerage_rupees,base_charge_stt_ctt_rupees,base_charge_stamp_duty_rupees,base_charge_exchange_transaction_rupees,base_charge_sebi_turnover_rupees,base_charge_ipft_rupees,base_charge_gst_rupees,base_charge_physical_delivery_brokerage_rupees,base_charge_margin_api_turnover_reserve_rupees,base_charge_broker_reported_rupees,stress_1_5x_gross_pnl_rupees,stress_1_5x_entry_turnover_rupees,stress_1_5x_exit_turnover_rupees,stress_1_5x_total_turnover_rupees,stress_1_5x_entry_slippage_rupees,stress_1_5x_exit_slippage_rupees,stress_1_5x_total_slippage_rupees,stress_1_5x_total_charges_rupees,stress_1_5x_total_cost_rupees,stress_1_5x_net_pnl_rupees,stress_1_5x_margin_rupees,stress_1_5x_gross_return_on_margin,stress_1_5x_net_return_on_margin,stress_1_5x_cost_bps_of_turnover,stress_1_5x_span_scan_margin,stress_1_5x_span_elm_required,stress_1_5x_span_long_premium,stress_1_5x_span_slot,stress_1_5x_charge_brokerage_rupees,stress_1_5x_charge_stt_ctt_rupees,stress_1_5x_charge_stamp_duty_rupees,stress_1_5x_charge_exchange_transaction_rupees,stress_1_5x_charge_sebi_turnover_rupees,stress_1_5x_charge_ipft_rupees,stress_1_5x_charge_gst_rupees,stress_1_5x_charge_physical_delivery_brokerage_rupees,stress_1_5x_charge_margin_api_turnover_reserve_rupees,stress_1_5x_charge_broker_reported_rupees
105,long_iron_condor_inverse,2021-12-08,2021-12-08 11:37:00+05:30,2021-12-08 11:38:00+05:30,2021-12-08 12:38:00+05:30,11:38,2021-12-16,8.161111111111111,50,17420.4004,17425.1504,0.003100384636815081,0.5764192139737991,-0.4999999999999929,56.05,43.95,-0.008920606601248758,0,0,0,0,False,-24.999999999999645,6812.803557761287,6467.762202649588,13280.565760410875,16.34934824212506,15.780230239139001,32.12957848126406,201.1953849059608,233.32496338722484,-258.3249633872245,39656.6272530017,-0.0006304116545389608,-0.006514042703106359,175.68902379352113,0.0,34840.8008,4815.826453001706,ID1,160.0,6.611718090964805,0.2000654300833821,4.652182185871929,0.013280565760410874,0.06640282880205438,29.651735804478193,0.0,0.0,0.0,-24.999999999999645,6815.455336641931,6465.393303974382,13280.848640616314,24.524022363187594,23.670345358708502,48.1943677218961,201.18785809894115,249.38222582083725,-274.3822258208369,39662.04047950255,-0.0006303256135528304,-0.00691800579354051,187.77582108583113,0.0,34840.8008,4821.23967950256,ID1,160.0,6.603827136447209,0.20031064512507318,4.652281278807894,0.013280848640616315,0.06640424320308158,29.651753946717285,0.0,0.0,0.0
106,long_iron_condor_inverse,2021-12-09,2021-12-09 10:43:00+05:30,2021-12-09 10:44:00+05:30,2021-12-09 11:44:00+05:30,10:44,2021-12-16,7.198611111111111,50,17423.25,17428.0,0.005391271618611762,0.7913043478260869,-4.800000000000001,38.4,61.6,-0.12500000000000003,0,0,0,0,False,-240.00000000000003,3185.4052333606364,2544.946339903751,5730.351573264387,11.429579784926759,11.075075884325546,22.504655669252305,194.03305093558544,216.53770660483772,-456.53770660483775,37404.91740657278,-0.006416268679096918,-0.012205285782147326,377.87857138664793,0.0,34846.5,2558.4174065727816,BOD,160.0,2.7339234587975674,0.0898928434340046,2.007342156114515,0.005730351573264387,0.028651757866321938,29.167510367799743,0.0,0.0,0.0,-240.00000000000003,3185.607850040955,2544.9195098556265,5730.527359896581,17.144369677390134,16.61261382648832,33.75698350387846,194.02775799337812,227.78474149725656,-467.7847414972566,37407.87610985917,-0.006415761196791013,-0.01250497997062089,397.4935066034959,0.0,34846.5,2561.3761098591726,BOD,160.0,2.728385188196352,0.0900642651510069,2.0074037341717723,0.005730527359896582,0.028652636799482913,29.167521641699608,0.0,0.0,0.0
107,long_iron_condor_inverse,2021-12-14,2021-12-14 11:18:00+05:30,2021-12-14 11:19:00+05:30,2021-12-14 12:19:00+05:30,11:19,2021-12-23,9.174305555555556,50,17260.6504,17325.0996,0.000948733413445077,0.5965665236051502,2.6500000000000057,68.70000000000002,31.299999999999983,0.03857350800582249,0,0,0,0,False,132.50000000000028,12862.425981515407,13694.898135671623,26557.324117187032,27.823499660229153,29.17876350041794,57.00226316064709,213.67924033060382,270.68150349125085,-138.18150349125057,42683.925540587814,0.003104213080730053,-0.003237319476622525,101.92348532436466,0.0,34521.3008,8162.624740587819,ID1,160.0,13.316410927013193,0.39722739570521515,9.303030638250618,0.02655732411718703,0.13278662058593516,30.50322742493167,0.0,0.0,0.0,132.50000000000028,12866.138972273113,13691.097203507434,26557.23617578055,41.735249490343726,43.768145250626915,85.50339474097063,213.66533501840576,299.1687297593764,-166.6687297593761,42692.737910881726,0.0031035723283099176,-0.00390391288811896,112.65055135225623,0.0,34521.3008,8171.437110881729,ID1,160.0,13.30211639051979,0.39765359355782276,9.302999832375926,0.026557236175780548,0.13278618087890276,30.50322178489751,0.0,0.0,0.0
108,long_iron_condor_inverse,2021-12-15,2021-12-15 12:31:00+05:30,2021-12-15 12:32:00+05:30,2021-12-15 13:32:00+05:30,12:32,2021-12-23,8.123611111111112,50,17235.4492,17259.5508,0.0033519460244355107,0.5256410256410257,-0.14999999999999503,58.9,41.1,-0.002546689303904839,0,0,0,0,False,-7.499999999999751,8306.077963821563,7861.390226105928,16167.468189927491,18.213655241121284,17.118088869658642,35.33174411077992,203.90282604288288,239.2345701536628,-246.73457015366253,40105.54420953134,-0.00018700656350194414,-0.006152131208208975,147.9728101785959,0.0,34470.8984,5634.645809531342,ID2,160.0,8.062318222908356,0.24315449901057404,5.6634641069316,0.016167468189927488,0.08083734094963746,29.836884404892807,0.0,0.0,0.0,-7.499999999999751,8309.116945732345,7858.335339158892,16167.452284891237,27.32048286168193,25.677133304487963,52.99761616616989,203.89424321682438,256.8918593829943,-264.3918593829941,40111.61711429701,-0.00018697825068056208,-0.006591403648215337,158.89445959464138,0.0,34470.8984,5640.718714297013,ID2,160.0,8.053477334362533,0.24341924851586114,5.6634585353974,0.016167452284891234,0.08083726142445619,29.836883384839215,0.0,0.0,0.0
109,long_iron_condor_inverse,2021-12-16,2021-12-16 10:35:00+05:30,2021-12-16 10:36:00+05:30,2021-12-16 11:36:00+05:30,10:36,2021-12-23,7.204166666666667,50,17268.9004,17234.9004,0.008626835191320528,0.851063829787234,-8.250000000000002,44.2,55.8,-0.18665158371040727,0,0,0,0,False,-412.5000000000001,3781.0485526932553,2877.501032086355,6658.54958477961,12.041356971146227,10.991376592838426,23.032733563984653,194.8174002965102,217.85013386049485,-630.3501338604949,37539.3457548322,-0.01098847067538202,-0.016791718693694974,327.17355497128943,0.0,34537.8008,3001.544954832201,BOD,160.0,3.1115084256078127,0.10641123477515392,2.3324899195482973,0.00665854958477961,0.03329274792389805,29.227039419070252,0.0,0.0,0.0,-412.5000000000001,3781.572829039882,2877.5015481295322,6659.074377169414,18.062035456719343,16.48706488925764,34.54910034597698,194.81230576726531,229.3614061132423,-641.8614061132424,37542.6182322483,-0.010987512843354955,-0.017096873801995444,344.43436598276503,0.0,34537.8008,3004.817432248301,BOD,160.0,3.106012638411719,0.10659185216273086,2.332673754322446,0.006659074377169414,0.03329537188584707,29.227073076105384,0.0,0.0,0.0
110,long_iron_condor_inverse,2021-12-21,2021-12-21 11:26:00+05:30,2021-12-21 11:27:00+05:30,2021-12-21 12:27:00+05:30,11:27,2022-01-06,16.16875,50,16865.0996,16892.5508,0.0025699369517540732,0.6008403361344538,-0.14999999999999858,70.35,29.650000000000006,-0.0021321961620468883,0,0,0,0,False,-7.499999999999929,14215.663282151585,13861.961968164085,28077.625250315672,32.86290023552245,31.65629837161025,64.51919860713271,215.02983598707937,279.54903459421206,-287.049034594212,42613.21229119356,-0.00017600175149316022,-0.006736151047067004,99.56291962087113,0.0,33730.1992,8883.013091193556,ID1,160.0,14.00280302585427,0.4222446667338421,9.835592125185581,0.02807762525031567,0.14038812625157837,30.600730417803746,0.0,0.0,0.0,-7.499999999999929,14219.744923227383,13857.942952246127,28077.687875473508,49.29435035328368,47.48444755741538,96.77879791069907,215.014248663119,311.79304657381806,-319.293046573818,42623.468836790336,-0.00017595939994274524,-0.007491015050802741,111.04655339023707,0.0,33730.1992,8893.269636790334,ID1,160.0,13.986704538781405,0.42272950010076316,9.835614062778372,0.02807768787547351,0.14038843937736756,30.600734434205613,0.0,0.0,0.0
111,long_iron_condor_inverse,2021-12-22,2021-12-22 11:42:00+05:30,2021-12-22 11:43:00+05:30,2021-12-22 12:43:00+05:30,11:43,2022-01-06,15.157638888888888,50,16872.75,16895.6504,0.0035701127943812694,0.5899581589958159,-0.14999999999999858,60.9,39.1,-0.002463054187192095,0,0,0,0,False,-7.499999999999929,8326.434916199943,8256.454278602709,16582.88919480265,17.760514834714783,17.819084857445457,35.579599692160244,204.29130476520032,239.87090445736055,-247.3709044573605,39440.09771551733,-0.00019016180066534484,-0.006272066216510279,144.64964557113487,0.0,33745.5,5694.59771551733,ID1,160.0,8.269904797555245,0.2493895319174222,5.808986084939369,0.01658288919480265,0.08291444597401326,29.86352701561947,0.0,0.0,0.0,-7.499999999999929,8329.652374299916,8253.431417904063,16583.08379220398,26.640772252072175,26.728627286168187,53.36939953824036,204.2828587453005,257.65225828354085,-265.1522582835408,39446.146573276,-0.0001901326403598833,-0.0067218798619781105,155.37053392003486,0.0,33745.5,5700.646573275993,ID1,160.0,8.261107196332869,0.2496592978761333,5.809054252409053,0.016583083792203978,0.0829154189610199,29.86353949592921,0.0,0.0,0.0
112,long_iron_condor_inverse,2021-12-27,2021-12-27 12:07:00+05:30,2021-12-27 12:08:00+05:30,2021-12-27 13:08:00+05:30,12:08,2022-01-13,17.14027777777778,50,17018.3008,17042.8496,0.00655041684963454,0.6198347107438017,-0.04999999999999005,73.2,26.799999999999997,-0.0006830601092894815,0,0,0,0,False,-2.4999999999995026,15947.902693765991,15634.646929595572,31582.549623361563,34.39137160747993,33.571036941990265,67.9624085494702,218.30921645623312,286.2716250057033,-288.7716250057028,43857.74863268674,-5.7002469983976284e-05,-0.006584278354645962,90.64234155242129,0.0,34036.6016,9821.147032686735,ID1,160.0,15.756043607406047,0.4747951804786655,11.063367133063554,0.03158254962336156,0.15791274811680783,30.825515237544668,0.0,0.0,0.0,-2.4999999999995026,15951.854040648988,15630.720394393356,31582.574435042345,51.5870574112199,50.356555412985394,101.9436128242053,218.29275878184964,320.23637160605495,-322.73637160605443,43868.32214903011,-5.698873076354427e-05,-0.007356934475625708,101.3965382286055,0.0,34036.6016,9831.720549030102,ID1,160.0,15.739065411109069,0.4753052707179982,11.063375824595333,0.03158257443504234,0.15791287217521172,30.825516828817,0.0,0.0,0.0
113,long_iron_condor_inverse,2021-12-28,2021-12-28 10:56:00+05:30,2021-12-28 10:57:00+05:30,2021-12-28 11:57:00+05:30,10:57,2022-01-13,16.189583333333335,50,17195.25,17228.6992,0.0022119556508864643,0.7119341563786008,-0.8499999999999943,65.69999999999999,34.30000000000001,-0.012937595129375867,0,0,0,0,False,-42.499999999999716,10726.892696909263,10475.722394106066,21202.61509101533,22.473660726832893,21.921286186944833,44.39494691377773,208.59150299579565,252.98644990957337,-295.4864499095731,41407.68317881805,-0.0010263795686531053,-0.007136029529435931,119.31851275118281,0.0,34390.5,7017.183178818048,BOD,160.0,10.557860072050776,0.3193426505689366,7.42727606638267,0.021202615091015328,0.10601307545507666,30.159808516247175,0.0,0.0,0.0,-42.499999999999716,10730.339045363895,10472.333591159097,21202.67263652299,33.71049109024934,32.88192928041725,66.59242037066659,208.58079105119344,275.17321142186006,-317.6732114218598,41415.02476822707,-0.001026197623636459,-0.007670482227154756,129.78232326610382,0.0,34390.5,7024.524768227071,BOD,160.0,10.546790108076163,0.31967647585340486,7.427296224574004,0.021202672636522993,0.10601336318261498,30.15981220687076,0.0,0.0,0.0
114,long_iron_condor_inverse,2021-12-29,2021-12-29 11:22:00+05:30,2021-12-29 11:23:00+05:30,2021-12-29 12:23:00+05:30,11:23,2022-01-13,15.171527777777778,50,17228.0,17206.8008,0.004651822101619928,0.639344262295082,7.105427357601002e-15,52.65,47.35,1.3495588523458692e-16,0,0,0,0,False,3.552713678800501e-13,6366.167230719887,6394.033702767642,12760.20093348753,14.655796149678967,14.643042321929858,29.298838471608825,200.72211586335726,230.02095433496606,-230.02095433496572,38962.66151343478,9.118252041317772e-18,-0.005903625301768767,180.26436694370952,0.0,34456.0,4506.661513434783,ID1,160.0,6.365451047507961,0.19184249657938707,4.469898387000682,0.01276020093348753,0.06380100466743766,29.618362726668288,0.0,0.0,0.0,3.552713678800501e-13,6368.000846079833,6392.300554151463,12760.301400231296,21.983694224518448,21.964563482894786,43.948257707413234,200.71510487503588,244.6633625824491,-244.66336258244877,38967.24227015217,9.117180153961732e-18,-0.006278693290283314,191.73791817959275,0.0,34456.0,4511.2422701521755,ID1,160.0,6.358176571261941,0.19206374486908062,4.4699335805010225,0.012760301400231296,0.06380150700115648,29.61836917000243,0.0,0.0,0.0
115,long_iron_condor_inverse,2021-12-31,2021-12-31 11:32:00+05:30,2021-12-31 11:33:00+05:30,2021-12-31 12:33:00+05:30,11:33,2022-01-13,13.164583333333333,50,17340.75,17363.6992,0.0018402443892668457,0.556910569105691,-0.4999999999999929,73.75,26.25,-0.006779661016949056,0,0,0,0,False,-24.999999999999645,16170.028818266943,15910.121912352353,32080.150730619294,32.984927614606256,32.06965859381527,65.05458620842153,218.76518724423505,283.8197734526566,-308.81977345265625,44626.75687294078,-0.0005602020346488202,-0.006920058617118727,88.47208226542443,0.0,34681.5,9945.256872940776,ID1,160.0,15.995048072205439,0.4825530797524158,11.23767680093594,0.032080150730619296,0.1604007536530965,30.857428386957537,0.0,0.0,0.0,-24.999999999999645,16173.793227400416,15906.432868528529,32080.226095928945,49.47739142190939,48.1044878907229,97.58187931263228,218.74948200635254,316.3313613189848,-341.3313613189845,44636.88530941116,-0.0005600749207008109,-0.0076468454049373105,98.60633786465986,0.0,34681.5,9955.385309411164,ID1,160.0,15.978822108308158,0.48304211962862376,11.23770320140391,0.03208022609592895,0.16040113047964472,30.857433220436306,0.0,0.0,0.0
116,long_iron_condor_inverse,2022-01-03,2022-01-03 11:00:00+05:30,2022-01-03 11:01:00+05:30,2022-01-03 12:01:00+05:30,11:01,2022-01-13,10.186805555555555,50,17517.5508,17526.8008,0.001834043375396506,0.680161943319838,-0.19999999999998863,68.65,31.349999999999994,-0.0029133284777857044,0,0,0,0,False,-9.999999999999432,11919.384193093545,12005.603555059308,23924.987748152853,23.898971205960553,24.220800947890957,48.119772153851514,211.152058899711,259.2718310535625,-269.2718310535619,42722.99318214975,-0.0002340659971403307,-0.006302737963735822,108.36863691751724,0.0,35035.1016,7687.891582149752,ID1,160.0,11.9334339879995,0.3597466128046006,8.380923208177943,0.02392498774815285,0.11962493874076426,30.33440516424003,0.0,0.0,0.0,-9.999999999999432,11922.826289640316,12002.155332588962,23924.98162222928,35.84845680894083,36.33120142183643,72.17965823077726,211.14038412456648,283.32004235534373,-293.32004235534316,42730.68897322463,-0.00023402384188716234,-0.006864388321450649,118.42017136268319,0.0,35035.1016,7695.587373224628,ID1,160.0,11.92140098199925,0.3601074192069008,8.380921062266916,0.023924981622229273,0.1196249081111464,30.33440477136005,0.0,0.0,0.0
117,long_iron_condor_inverse,2022-01-04,2022-01-04 12:27:00+05:30,2022-01-04 12:28:00+05:30,2022-01-04 13:28:00+05:30,12:28,2022-01-13,9.126388888888888,50,17727.0,17716.0508,0.0020071131149135904,0.49193548387096775,-1.1499999999999986,60.75000000000001,39.24999999999999,-0.01893004115226335,0,0,0,0,False,-57.49999999999993,9188.00157826651,8964.836719667312,18152.83829793382,19.05737708706411,18.83396489156423,37.89134197862834,205.7345173395298,243.62585931815812,-301.12585931815806,41576.279477676784,-0.0013830001318629998,-0.007242732228597779,134.20813611604083,0.0,35454.0,6122.279477676788,ID1,160.0,9.028723477977596,0.27372344459868675,6.358939255766218,0.01815283829793382,0.0907641914896691,29.964214131399686,0.0,0.0,0.0,-57.49999999999993,9190.752367399766,8962.255079500967,18153.00744690073,28.58606563059617,28.25094733734634,56.83701296794251,205.7254869167947,262.5624998847372,-320.0624998847371,41582.41921651518,-0.0013827959287458387,-0.00769706298756227,144.63856782561095,0.0,35454.0,6128.419216515181,ID1,160.0,9.019335216966393,0.27401016689803015,6.358998508649327,0.018153007446900734,0.09076503723450366,29.96422497959953,0.0,0.0,0.0
118,long_iron_condor_inverse,2022-01-05,2022-01-05 12:47:00+05:30,2022-01-05 12:48:00+05:30,2022-01-05 13:48:00+05:30,12:48,2022-01-13,8.1125,50,17892.4492,17924.0996,0.006337218054246318,0.5983935742971888,0.4500000000000046,49.14999999999999,50.85000000000001,0.009155645981688804,0,0,0,0,False,22.50000000000023,5605.602385209923,5571.787193324745,11177.389578534669,14.15723133664241,14.270006925059885,28.427238261702293,199.2528355324501,227.6800737941524,-205.18007379415218,39823.52820827328,0.0005649926315500566,-0.005152232437092962,203.69700115972944,0.0,35784.8984,4038.629808273283,ID2,160.0,5.585731170136484,0.16774975225194558,3.9154395693606947,0.011177389578534667,0.055886947892673344,29.516850703229743,0.0,0.0,0.0,22.50000000000023,5607.153577814885,5570.180789987118,11177.334367802003,21.235847004963613,21.405010387589826,42.64085739255344,199.24589028117512,241.88674767372856,-219.38674767372834,39827.84311240992,0.0005649314208780107,-0.005508376314894386,216.40825953146737,0.0,35784.8984,4042.9447124099243,ID2,160.0,5.578596755204725,0.16796212837791838,3.915420229041042,0.011177334367802003,0.05588667183901002,29.516847162344614,0.0,0.0,0.0
119,long_iron_condor_inverse,2022-01-06,2022-01-06 10:44:00+05:30,2022-01-06 10:45:00+05:30,2022-01-06 11:45:00+05:30,10:45,2022-01-13,7.197916666666667,50,17667.4004,17692.9492,0.008196456767199954,0.816,-3.8,33.949999999999996,66.05000000000001,-0.11192930780559647,0,0,0,0,False,-190.0,2652.7537164215832,2156.8208144789633,4809.574530900547,11.234661422055646,11.658013240444669,22.892674662500315,193.19578659452708,216.0884612570274,-406.0884612570274,37515.544988921814,-0.005064567236224509,-0.010824538504690354,449.2881020321082,0.0,35334.8008,2180.7441889218194,BOD,160.0,2.298340928119023,0.0753370080834457,1.6847939581744615,0.004809574530900546,0.024047872654502735,29.108457252964772,0.0,0.0,0.0,-190.0,2652.880574632374,2156.4812217184453,4809.3617963508195,16.851992133083467,17.487019860667004,34.339011993750475,193.19003612179065,227.52904811554112,-417.5290481155411,37518.41708338272,-0.005064179535552764,-0.011128642426134466,473.0961357246661,0.0,35334.8008,2183.616283382729,BOD,160.0,2.2925113921785347,0.07550551212516855,1.684719437261692,0.00480936179635082,0.024046808981754098,29.10844360944716,0.0,0.0,0.0
120,long_iron_condor_inverse,2022-01-10,2022-01-10 11:38:00+05:30,2022-01-10 11:39:00+05:30,2022-01-10 12:39:00+05:30,11:39,2022-01-20,10.160416666666666,50,17940.9492,17957.0996,0.0017119674381339649,0.5396825396825397,0.39999999999998437,71.5,28.5,0.005594405594405376,0,0,0,0,False,19.99999999999922,14603.202456939423,14351.767605446388,28954.97006238581,33.55368452537551,32.97911006204344,66.53279458741895,215.8628950599629,282.3956896473819,-262.3956896473827,44987.776470732395,0.0004445652034616687,-0.005832599657777906,97.52926321075024,0.0,35881.8984,9105.878070732399,ID1,160.0,14.454218633899195,0.4350225428545984,10.14292601285375,0.02895497006238581,0.14477485031192905,30.656998049981052,0.0,0.0,0.0,19.99999999999922,14607.303685409133,14347.651408169579,28954.955093578712,50.33052678806327,49.46866509306516,99.79919188112842,215.84674685494434,315.64593873607276,-295.64593873607356,44998.2155060986,0.0004444620697744919,-0.006570170292553151,109.01275367754688,0.0,35881.8984,9116.317106098599,ID1,160.0,14.437577950848791,0.4355213142818976,10.142920769280622,0.02895495509357871,0.14477477546789358,30.656997089971576,0.0,0.0,0.0
121,long_iron_condor_inverse,2022-01-11,2022-01-11 11:23:00+05:30,2022-01-11 11:24:00+05:30,2022-01-11 12:24:00+05:30,11:24,2022-01-20,9.170833333333333,50,18039.75,18030.3496,0.004680825226732625,0.6442687747035574,-0.20000000000000284,67.4,32.599999999999994,-0.0029673590504451456,0,0,0,0,False,-10.000000000000142,11902.73808565838,11702.266954057675,23605.005039716056,27.30498282605894,26.943554632698866,54.24853745875781,210.84976374365425,265.098301202412,-275.09830120241213,43729.521534242216,-0.0002286784682098496,-0.006290905812609854,112.3059710245251,0.0,36079.5,7650.02153424222,ID1,160.0,11.770378251128648,0.3550388036576222,8.268833265412535,0.023605005039716055,0.1180250251985803,30.313883393217147,0.0,0.0,0.0,-10.000000000000142,11906.60712848757,11698.400431086511,23605.007559574082,40.95747423908841,40.415331949048294,81.3728061881367,210.83661083048136,292.20941701861807,-302.2094170186182,43738.28230136333,-0.0002286326639692579,-0.006909494408956208,123.79128296449086,0.0,36079.5,7658.78230136333,ID1,160.0,11.756817376692972,0.3554457054864333,8.2688341481188,0.023605007559574082,0.11802503779787042,30.313883554825722,0.0,0.0,0.0
122,long_iron_condor_inverse,2022-01-12,2022-01-12 11:06:00+05:30,2022-01-12 11:07:00+05:30,2022-01-12 12:07:00+05:30,11:07,2022-01-20,8.182638888888889,50,18198.5996,18186.6992,0.007113868036186584,0.7519685039370079,1.0499999999999954,51.85000000000001,48.14999999999999,0.020250723240115627,0,0,0,0,False,52.49999999999977,5766.150519925923,5951.10242370916,11717.252943635081,14.696065091194658,14.943093572203187,29.639158663397843,199.7718042981246,229.41096296152244,-176.91096296152267,40583.87249250856,0.0012936173109081895,-0.004359144460504082,195.7890335431741,0.0,36397.1992,4186.673292508559,ID1,160.0,5.870056892485843,0.17541588153447724,4.10455370615537,0.01171725294363508,0.05858626471817542,29.55147430028709,0.0,0.0,0.0,52.49999999999977,5767.975779888885,5949.15363556374,11717.129415452626,22.044097636791985,22.414640358304784,44.45873799509677,199.7645012496869,244.22323924478366,-191.72323924478388,40588.45913876284,0.0012934711273594804,-0.004723589988704058,208.4326549493432,0.0,36397.1992,4191.259938762838,ID1,160.0,5.862585338728764,0.17563632230171583,4.104510434233054,0.011717129415452623,0.05858564707726313,29.551466377930637,0.0,0.0,0.0
123,long_iron_condor_inverse,2022-01-13,2022-01-13 11:48:00+05:30,2022-01-13 11:49:00+05:30,2022-01-13 12:49:00+05:30,11:49,2022-01-20,7.153472222222222,50,18240.1504,18217.75,0.001085545884660255,0.5019607843137255,-0.09999999999999831,19.6,80.4,-0.005102040816326444,0,0,0,0,False,-4.999999999999916,1419.9915363595114,1330.0113305086875,2750.002866868199,10.984233399671446,10.98448138253923,21.968714782210675,191.35936635509663,213.3280811373073,-218.3280811373072,37685.78868487959,-0.00013267600797236417,-0.005793379646712966,775.737668158335,0.0,36480.3008,1205.4878848795915,ID1,160.0,1.3615170760429942,0.04165457372475614,0.9633260042639301,0.0027500028668681984,0.013750014334340994,28.976368683863726,0.0,0.0,0.0,-4.999999999999916,1419.9873045392676,1330.016995763031,2750.0043003022984,16.47635009950717,16.476722073808844,32.953072173316016,191.35404028264492,224.30711245596095,-229.30711245596086,37688.532627319386,-0.00013266634839414132,-0.006084267454067512,815.660951625798,0.0,36480.3008,1208.2318273193873,ID1,160.0,1.3560256140644913,0.041819360587134216,0.9633265063958951,0.002750004300302298,0.013750021501511493,28.97636877579559,0.0,0.0,0.0
124,long_iron_condor_inverse,2022-01-17,2022-01-17 11:25:00+05:30,2022-01-17 11:26:00+05:30,2022-01-17 12:26:00+05:30,11:26,2022-02-03,17.169444444444444,50,18305.0996,18293.3496,0.0017555345533266618,0.5797665369649806,-0.3999999999999986,70.85,29.150000000000006,-0.005645730416372599,0,0,0,0,False,-19.99999999999993,13090.115556359173,12994.980260292441,26085.095816651614,28.199353083154406,27.854860612432983,56.05421369558739,213.1639992265113,269.2182129220987,-289.21821292209864,45977.60665472117,-0.0004349943691109082,-0.006290414703271653,103.20767645033577,1037.0000000000018,36610.1992,8330.407454721164,ID1,160.0,13.004520801478014,0.39241725045520803,9.137609064573061,0.026085095816651614,0.13042547908325808,30.47294153510513,0.0,0.0,0.0,-19.99999999999993,13093.923334538762,12991.220390438662,26085.143724977424,42.29902962473161,41.78229091864948,84.08132054338108,213.15045089476698,297.23177143814803,-317.231771438148,45986.56038208175,-0.00043490967434461024,-0.006898358320396463,113.94676394040273,1037.0000000000018,36610.1992,8339.361182081748,ID1,160.0,12.990531202217023,0.39283837568281216,9.137625846859592,0.026085143724977423,0.1304257186248871,30.472944607657702,0.0,0.0,0.0
125,long_iron_condor_inverse,2022-01-18,2022-01-18 11:32:00+05:30,2022-01-18 11:33:00+05:30,2022-01-18 12:33:00+05:30,11:33,2022-02-03,16.164583333333333,50,18260.4004,18261.5508,0.00339379850377472,0.5968992248062015,0.25000000000001066,64.4,35.599999999999994,0.0038819875776399167,0,0,0,0,False,12.500000000000533,9766.89617760065,9715.561389346949,19482.4575669476,20.94182471953572,20.897311198475737,41.83913591801146,207.0103237307598,248.84945964877127,-236.34945964877073,43024.71980116009,0.00029053065441842787,-0.0054933410546557,127.73001496020176,0.0,36520.8008,6503.919001160093,ID1,160.0,9.726559215514795,0.29267695054298415,6.824704885701745,0.019482457566947598,0.097412287834738,30.049487933598616,0.0,0.0,0.0,12.500000000000533,9770.344266400976,9712.092084020423,19482.436350421398,31.412737079303582,31.34596679771361,62.7587038770172,207.0001578936397,269.75886177065695,-257.25886177065644,43031.679301740136,0.00029048366698287444,-0.005978359802478201,138.46259108390322,0.0,36520.8008,6510.87850174014,ID1,160.0,9.716088823272191,0.29299042581447626,6.824697453552616,0.0194824363504214,0.097412181752107,30.049486572897923,0.0,0.0,0.0
126,long_iron_condor_inverse,2022-01-20,2022-01-20 10:56:00+05:30,2022-01-20 10:57:00+05:30,2022-01-20 11:57:00+05:30,10:57,2022-02-03,14.189583333333333,50,17831.8496,17780.5996,0.010264630839874889,0.7923076923076923,4.800000000000004,30.45,69.55,0.1576354679802957,0,0,0,0,False,240.00000000000023,2342.49748502604,2790.8215784992826,5133.319063525323,10.969321915143986,12.647120820226492,23.616442735370477,193.7068272101431,217.32326994551357,22.676730054486654,37601.682603470595,0.006382693097299015,0.0006030775349503539,423.3581962393472,0.0,35663.6992,1937.983403470592,BOD,160.0,2.6748513103949767,0.07375403259391039,1.7982016679529207,0.005133319063525323,0.02566659531762662,29.129220284820136,0.0,0.0,0.0,240.00000000000023,2342.496227539061,2789.9823677489235,5132.478595287985,16.453982872715983,18.970681230339736,35.42466410305572,193.70031402021465,229.12497812327035,10.875021876729875,37604.42430520589,0.006382227741398372,0.00028919527629158137,446.421692500822,0.0,35663.6992,1940.7251052058884,BOD,160.0,2.6685269655924646,0.0739185488908656,1.7979072519293808,0.005132478595287984,0.02566239297643992,29.1291663822302,0.0,0.0,0.0
